三重県,玄米(直接購入),三重県津市,ND,0.95,ND,1.00,2012-03-24,65000,AT1320A,Kodomomirai Radiation Measurement Station for Children and Future (Kodomira RMS),Cereals,Rice and processed products of rice,Non-glutinous rice
三重県,ベビースターラーメン チキン,三重県津市,ND,3.70,ND,4.20,2013-12-10,3600,CSK3i,Hanshin Citizens' Radioactivity Measuring Center,Confectionery,Confectionery,Other confectionery
三重県,牛乳,三重県度会郡,ND,5.40,ND,4.90,2012-03-29,17400,ALOKA  CAN-OSP-NAI,Tokai No Nukes Network for Future Generations Citizens' Radiation Measuring Center (C Lab.),Dairy products,Milk and dairy products,Milk
三重県,生椎茸,三重県度会郡大紀町,ND,2.00,ND,1.70,2015-05-14,43200,ALOKA  CAN-OSP-NAI,Tokai No Nukes Network for Future Generations Citizens' Radiation Measuring Center (C Lab.),Mushrooms,Mushrooms,Shiitake mushroom
三重県,なめこ（乾燥）,三重県度会郡大紀町,ND,6.80,ND,5.90,2015-05-15,43200,ALOKA  CAN-OSP-NAI,Tokai No Nukes Network for Future Generations Citizens' Radiation Measuring Center (C Lab.),Mushrooms,Mushrooms,Nameko mushroom
三重県,あらげきくらげ（乾燥）,三重県度会郡大紀町,ND,4.30,ND,3.80,2015-05-18,43200,ALOKA  CAN-OSP-NAI,Tokai No Nukes Network for Future Generations Citizens' Radiation Measuring Center (C Lab.),Mushrooms,Mushrooms,Mushroom (cultivated)
三重県,うすひらたけ（乾燥）,三重県度会郡大紀町,ND,7.00,ND,6.00,2015-05-17,43200,ALOKA  CAN-OSP-NAI,Tokai No Nukes Network for Future Generations Citizens' Radiation Measuring Center (C Lab.),Mushrooms,Mushrooms,Mushroom (cultivated)
三重県,緑茶,三重県度会郡大紀町,ND,3.10,ND,2.70,2013-07-02,43200,ALOKA  CAN-OSP-NAI,Tokai No Nukes Network for Future Generations Citizens' Radiation Measuring Center (C Lab.),Beverage,Tea and other beverages,Green tea
三重県,煎茶,三重県度会町・大台町,ND,1.50,ND,1.70,2014-06-19,64800,AT1320A,Hakaru-Sapporo Citizens' Station for Measuring Radioactivity in Sapporo,Beverage,Tea and other beverages,Green tea
三重県,あじ,三重県尾鷲市,ND,1.35,ND,1.53,2013-10-03,54000,HpGe,NPO Fukushima 30-Years Project,Seafood,Raw seafood (sea water),Horse mackerel
三重県,かます,三重県尾鷲市,ND,3.98,ND,4.92,2013-10-04,3600,HpGe,NPO Fukushima 30-Years Project,Seafood,Raw seafood (sea water),Other raw seafood (seawater)
三重県,ミルキークイーン,三重県鈴鹿市,ND,0.60,ND,0.50,2014-12-14,9000,CSK3i,Hanshin Citizens' Radioactivity Measuring Center,Cereals,Rice and processed products of rice,Non-glutinous rice
三重県,夢しいたけ(菌床),三重県鈴鹿市,ND,0.51,0.95±0.18,0.47,2014-05-19,10800,HpGe,NPO Fukushima 30-Years Project,Mushrooms,Mushrooms,Shiitake mushroom
三重県,紫たまねぎ,三重県鈴鹿市,ND,2.40,ND,2.10,2014-06-29,1800,CSK3i,Hanshin Citizens' Radioactivity Measuring Center,Vegetables,Leaf vegetables,Onion
三重県,玄米,三重県鈴鹿市,ND,4.60,ND,4.50,2011-10-06,22800,ALOKA  CAN-OSP-NAI,Tokai No Nukes Network for Future Generations Citizens' Radiation Measuring Center (C Lab.),Cereals,Rice and processed products of rice,Non-glutinous rice
不明,精白米(流通品),不明,ND,0.82,ND,0.89,2013-06-01,65000,AT1320A,Kodomomirai Radiation Measurement Station for Children and Future (Kodomira RMS),Cereals,Rice and processed products of rice,Non-glutinous rice
不明,精白米(産地等詳細不明),不明,ND,4.20,ND,4.60,2011-12-23,1800,AT1320A,Kodomomirai Radiation Measurement Station for Children and Future (Kodomira RMS),Cereals,Rice and processed products of rice,Non-glutinous rice
不明,精白米(コシヒカリ),不明,ND,3.00,ND,3.20,2012-03-24,3307,AT1320A,Kodomomirai Radiation Measurement Station for Children and Future (Kodomira RMS),Cereals,Rice and processed products of rice,Non-glutinous rice
不明,うるち米（玄米）,喜多方市山,3.31±1.20,入力値なし,5.12±1.05,入力値なし,2013-02-21,3600,EMF211,Machida Citizens’ Radioactivity Measuring Office Hakaroom,Cereals,Rice and processed products of rice,Non-glutinous rice
不明,精白米,不明,ND,0.91,ND,0.97,2012-03-16,56248,AT1320A,Kodomomirai Radiation Measurement Station for Children and Future (Kodomira RMS),Cereals,Rice and processed products of rice,Non-glutinous rice
不明,23年度産ゆめぴりか玄米,不明,ND,3.23,ND,3.54,2012-09-08,3600,AT1320A,Mori-no-Sokuteishitsu Namegawa,Cereals,Rice and processed products of rice,Non-glutinous rice
不明,精白米(産地産年等不明),不明,ND,3.10,ND,3.40,2011-12-23,3600,AT1320A,Kodomomirai Radiation Measurement Station for Children and Future (Kodomira RMS),Cereals,Rice and processed products of rice,Non-glutinous rice
不明,精白米,不明,ND,1.30,ND,1.40,2012-01-14,65000,AT1320A,Kodomomirai Radiation Measurement Station for Children and Future (Kodomira RMS),Cereals,Rice and processed products of rice,Non-glutinous rice
不明,うるち米,産地不明,ND,2.34,ND,2.08,2014-07-25,21600,ALOKA  CAN-OSP-NAI,Takagi Jinzaburo Memorial Chofu Citizens' Center for Radioactivity Measurement,Cereals,Rice and processed products of rice,Non-glutinous rice
不明,うるち米,産地不明,ND,2.33,ND,2.06,2014-07-26,21600,ALOKA  CAN-OSP-NAI,Takagi Jinzaburo Memorial Chofu Citizens' Center for Radioactivity Measurement,Cereals,Rice and processed products of rice,Non-glutinous rice
不明,玄米,不明,ND,4.00,ND,4.30,2012-01-12,2400,AT1320A,Kodomomirai Radiation Measurement Station for Children and Future (Kodomira RMS),Cereals,Rice and processed products of rice,Non-glutinous rice
不明,うるち米（玄米）,喜多方市山,1.83±0.60,入力値なし,4.10±0.53,入力値なし,2013-02-21,14400,EMF211,Machida Citizens’ Radioactivity Measuring Office Hakaroom,Cereals,Rice and processed products of rice,Non-glutinous rice
不明,白米　ヒトメボレ２ｈ,宮城県,ND,1.00,ND,0.70,2013-04-12,7200,CSK3i,Small Flowers Independent Radioaction Measurement Room,Cereals,Rice and processed products of rice,Non-glutinous rice
不明,糠床_自家製,不明,ND,2.75,ND,2.98,2014-03-06,3600,AT1320A,Mori-no-Sokuteishitsu Namegawa,Cereals,Rice and processed products of rice,Rice bran
不明,米糠（米ぬか）（2013年）コメショップはなふさ,不明,ND,0.70,ND,0.70,2014-02-23,43200,CSK3i,Radioactivity Measurement Request Place in Onomichi,Cereals,Rice and processed products of rice,Rice bran
不明,米糠(購入品/産地混合(山形新潟等)),不明,ND,3.50,4.20±2.70,3.90,2012-10-04,7200,AT1320A,Kodomomirai Radiation Measurement Station for Children and Future (Kodomira RMS),Cereals,Rice and processed products of rice,Rice bran
不明,米糠(流通品),不明,ND,5.10,9.10±4.40,5.60,2012-02-01,4800,AT1320A,Kodomomirai Radiation Measurement Station for Children and Future (Kodomira RMS),Cereals,Rice and processed products of rice,Rice bran
不明,米ヌカ_震災前収穫,不明,ND,6.59,ND,7.27,2012-09-26,3600,AT1320A,Mori-no-Sokuteishitsu Namegawa,Cereals,Rice and processed products of rice,Rice bran
不明,米糠,不明,ND,1.80,8.30±2.10,1.90,2012-03-12,65000,AT1320A,Kodomomirai Radiation Measurement Station for Children and Future (Kodomira RMS),Cereals,Rice and processed products of rice,Rice bran
不明,塩麹(産地等詳細不明立川東急ストア他購入),不明,ND,3.30,ND,3.60,2012-01-12,1800,AT1320A,Kodomomirai Radiation Measurement Station for Children and Future (Kodomira RMS),Cereals,Rice and processed products of rice,Other processed products of rice
不明,米_雑穀ミックス,不明,ND,0.94,ND,1.02,2013-01-30,51967,AT1320A,Mori-no-Sokuteishitsu Namegawa,Cereals,Rice and processed products of rice,Other processed products of rice
不明,日清フラワー薄力粉,不明,ND,2.30,ND,2.10,2014-08-21,1800,CSK3i,Hanshin Citizens' Radioactivity Measuring Center,Cereals,Wheat and processed products of wheat,Flours
不明,パン専用小麦粉・特選強力粉,不明,ND,0.60,ND,0.50,2015-04-30,21600,CSK3i,Hanshin Citizens' Radioactivity Measuring Center,Cereals,Wheat and processed products of wheat,Flours
不明,小麦粉(精白、ブレンド、主にH23年産),不明,ND,5.00,ND,5.50,2012-05-25,2400,AT1320A,Kodomomirai Radiation Measurement Station for Children and Future (Kodomira RMS),Cereals,Wheat and processed products of wheat,Flours
不明,チンして蒸しパン・産地不明（2014年：12月測定）和光堂株式会社,不明,ND,0.40,ND,0.40,2014-12-21,43200,CSK3i,Radioactivity Measurement Request Place in Onomichi,Cereals,Wheat and processed products of wheat,Flours
不明,ベーグル(産地混合),不明,ND,4.40,ND,4.80,2012-07-18,4100,AT1320A,Kodomomirai Radiation Measurement Station for Children and Future (Kodomira RMS),Cereals,Wheat and processed products of wheat,Bread (except the sweet pastry)
不明,即席めん・金ちゃんラーメン（2014年）徳島製粉株式会社,不明,ND,0.40,ND,0.30,2014-03-20,43200,CSK3i,Radioactivity Measurement Request Place in Onomichi,Cereals,Wheat and processed products of wheat,"Instant udon noodle, instant Chinese noodle"
不明,チンして蒸しパン・産地不明（2014年）和光堂株式会社,不明,ND,0.40,ND,0.40,2014-03-09,43200,CSK3i,Radioactivity Measurement Request Place in Onomichi,Cereals,Wheat and processed products of wheat,Other processed products of wheat
不明,干しそば(東京かじの二八そば),不明,ND,3.40,ND,3.70,2012-06-23,3800,AT1320A,Kodomomirai Radiation Measurement Station for Children and Future (Kodomira RMS),Cereals,,Processed products of buckwheat
不明,冷麺(生/業務用),不明,ND,2.10,ND,2.30,2013-05-11,11800,AT1320A,Kodomomirai Radiation Measurement Station for Children and Future (Kodomira RMS),Cereals,,Processed products of buckwheat
不明,[笑美餅の原料粉」（2013年）尾道さくら茶屋,不明,ND,0.30,ND,0.30,2013-12-21,43200,CSK3i,Radioactivity Measurement Request Place in Onomichi,Potatoes,Processed products of potato starch,Processed products of potato starch
不明,黒大豆,不明,ND,5.30,ND,5.70,2012-03-21,1800,AT1320A,Kodomomirai Radiation Measurement Station for Children and Future (Kodomira RMS),Beans,Processed products of soybean,Soybean (dried)
不明,「きな粉」（2013年）尾道さくら茶屋,不明,ND,0.50,ND,0.50,2013-12-24,43200,CSK3i,Radioactivity Measurement Request Place in Onomichi,Beans,Processed products of soybean,Soybean (dried)
不明,凍り豆腐,不明,ND,4.98,ND,4.40,2014-04-25,18000,ALOKA  CAN-OSP-NAI,JCF-Team Metoba,Beans,Processed products of soybean,Tofu/Bean Curd
不明,調整豆乳(紀文/12.04.25.KG/DDS493),不明,ND,3.20,ND,3.50,2012-02-16,3207,AT1320A,Kodomomirai Radiation Measurement Station for Children and Future (Kodomira RMS),Beans,Processed products of soybean,Soy milk
